EntityId,ENTITYFIELDValue,ENTITYFIELDTypeValue,SPlowVoltageValue,SPHighInjectionRateValue,CorpIDValue,ChemicalTypeValue,ProductNameTimestamp,ProductNameValue,CustomerValue,SPLowLevelValue,SPLowpressValue,LattitudeValue,WellOperatorValue,InactivityAlarmValue,SPLowInjectRateValue,RealTimeEmailValue,FacilityIDValue,InactivityTimeoutValue,CostCenterValue,sgValue,SPLoLoLevelValue,SPHighpressValue,UntilNoValue,APINoValue,WellNameValue,LeaseNoValue,SPLowPumpConstantValue,SPMaxCurrentValue,SPHighLevelValue,InjectionPointValue,ProdTypeValue,SensorTypeValue,ActiveTimestamp,ActiveStatusValue,MiradorSerialNoValue,LongitudeValue,OffsetValue,TankTypeValue,TankHeightValue,AreaValue,VarianceValue,LastActivityTimestamp,LastActivityValue,ActDateTimestamp,ActDateValue
51fba1f0-3586-11ef-a9f6-c90f2ddade4f,864259063635897,TEK,12500.0,200.0,,H2S Scavenger,2024-06-29 10:09:44.370,PHS 40,Piranha,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Gas Gathering System,,1.0,12000.0,200.0,Waha H CTB,34,0.0,2024-06-28 19:40:48.959,True,864259063635897,-97.45,0.0,22,52.0,Piranha-VTX,,2024-10-02 07:58:17.044,1727855896362.0,2024-06-28 19:40:48.955,2024-06-28
895a35f0-3593-11ef-a9f6-c90f2ddade4f,864259063691320,TEK,12500.0,200.0,,,2024-06-28 21:15:25.518,,,100.0,1000.0,28,,1719864029554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063691320,,1.0,12000.0,200.0,,34,0.0,2024-07-01 20:00:29.555,False,864259063691320,-97.45,0.0,0,0.0,,,2024-06-30 08:00:21.019,1719734421005.0,2024-06-28 21:15:25.518,2024-06-28
9efa8a80-34d6-11ef-a9f6-c90f2ddade4f,864259063633918,TEK,12500.0,200.0,,H2S Scavenger,2024-06-29 10:35:44.424,PHS 40,Piranha,100.0,1000.0,28,,1727035239254.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Gas Gathering System,,1.0,12000.0,200.0,Ranger C5-15H Oil CTB,34,0.0,2024-09-23 07:59:50.054,True,864259063633918,-97.45,0.0,19,85.0,Piranha-VTX,,2024-10-02 07:59:44.057,1727855983939.0,2024-06-27 22:43:06.792,2024-06-27
c2dd03f0-3568-11ef-a9f6-c90f2ddade4f,864259063710336,TEK,12500.0,200.0,,Corrosion Inhibitor,2024-06-29 18:44:06.152,CIW-160,Harvest,100.0,1000.0,28,,1721592029554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Cotulla P/L,,1.0,12000.0,200.0,C-31 Verdun Booth,34,0.0,2024-07-22 08:00:25.325,True,864259063710336,-97.45,0.0,2,31.0,Harvest - STX,,2024-10-02 08:00:50.044,1727856047435.0,2024-06-28 16:09:13.519,2024-06-28
d69ad220-236e-11ef-a9f6-c90f2ddade4f,864259063690835,TEK,9500.0,200.0,,,2024-06-05 19:07:22.831,,,100.0,1000.0,28,,1718308829554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063690835,,1.0,8500.0,200.0,,34,0.0,2024-06-14 08:00:11.558,True,864259063690835,-97.45,0.0,0,0.0,,,2024-10-02 07:59:02.051,1727855941340.0,2024-06-05 19:07:22.831,2024-06-05
7a5d3020-29bd-11ef-a9f6-c90f2ddade4f,3708101,EdgeLight,,,,,1970-01-01 00:00:00.000,,,,,,,1718309489554.0,,,,,,,,,,,,,,,,,,,2024-06-13 20:11:29.555,False,,,,,,,,2024-06-13 20:00:38.473,1718308838460.0,1970-01-01 00:00:00.000,
17ffa650-29be-11ef-a9f6-c90f2ddade4f,3709034,EdgeLight,,,,,1970-01-01 00:00:00.000,,,,,,,1718310329554.0,,,,,,,,,,,,,,,,,,,2024-06-13 20:25:29.555,False,,,,,,,,2024-06-13 20:14:55.777,1718309695765.0,1970-01-01 00:00:00.000,
5451a560-2f2f-11ef-a9f6-c90f2ddade4f,0864259063668526,TEK,12500.0,200.0,,,2024-06-20 18:02:59.700,,,100.0,1000.0,28,,1719036209554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063668526,,1.0,12000.0,200.0,,34,0.0,2024-06-22 06:03:29.555,False,864259063668526,-97.45,0.0,0,0.0,,,2024-06-20 18:02:59.708,1718906579705.0,2024-06-20 18:02:59.700,2024-06-20
e80aa320-31a9-11ef-a9f6-c90f2ddade4f,0066244-GW,MiradorGateway,,,,,1970-01-01 00:00:00.000,,,,,,,1719181829554.0,,,,,,,,,,,,,,,,,,,2024-06-23 22:30:29.555,False,,,,,,,,2024-06-23 22:20:17.858,1719181216792.0,1970-01-01 00:00:00.000,
4c375bb0-4602-11ef-a9f6-c90f2ddade4f,864259063625781,TEK,12500.0,200.0,5781,Hydrate Inhibitor,2024-07-22 23:24:46.295,Methanol,Piranha,100.0,1000.0,28,,1722801629555.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Colorado Highland Field,,1.0,12000.0,200.0,Salt Ranch VRU,34,0.0,2024-08-05 21:00:39.574,True,864259063625781,-97.45,0.0,4,43.0,Piranha-Rockies,,2024-10-02 07:59:41.042,1727855980809.0,2024-07-19 19:08:35.553,2024-07-19
08311cf0-46eb-11ef-a9f6-c90f2ddade4f,2703721-4,Mirador2VSP,10500.0,200.0,,Corrosion Inhibitor,2024-07-20 23:27:14.841,CIW2519,Chevron-Carlsbad,100.0,1000.0,28,,1723925100182.0,0.0,0,,,,,80.0,5000.0,,,DR Pad 40,,1.0,12000.0,200.0,DR 404WA,,,2024-08-17 20:07:17.333,True,2703721-4,-97.45,,12,,Chevron-Carlsbad-Innospec,,2024-10-02 19:22:58.973,1727896978818.0,2024-07-20 22:54:34.120,2024-07-20
c4338250-355f-11ef-a9f6-c90f2ddade4f,864259063597345,TEK,12500.0,200.0,,PARAFFIN DISPERSANT,2024-06-29 17:27:00.609,PAO103,Chevron MCBU,100.0,1000.0,28,CHEVRON,1723752093747.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063597345,,1.0,12000.0,200.0,El Toro Bulk Station,34,0.0,2024-08-16 08:00:45.252,True,864259063597345,-97.45,0.0,16,32.0,Chevron-Carlsbad,,2024-10-02 08:00:59.044,1727856058109.0,2024-06-28 15:04:50.296,2024-06-28
2b4c7c20-34c1-11ef-a9f6-c90f2ddade4f,864259063710351,TEK,12500.0,200.0,,METHANOL,2024-06-27 23:29:34.212,PFR23,Chevron MCBU,100.0,1000.0,28,CHEVRON,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063710351,,1.0,12000.0,200.0,CB SE P3,34,0.0,2024-06-27 20:09:33.194,True,864259063710351,-97.45,0.0,12,64.0,Chevron-Carlsbad,,2024-10-02 07:58:14.052,1727855891851.0,2024-06-27 20:09:33.243,2024-06-27
83f566b0-34a9-11ef-a9f6-c90f2ddade4f,864259063712902,TEK,12500.0,200.0,,CORROSION INHIBITOR,2024-06-27 23:45:29.490,CRW9318,Chevron MCBU,100.0,1000.0,28,CHEVRON,1727812683953.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063712902,,1.0,12000.0,200.0,Viper 402H,34,0.0,2024-10-02 07:57:38.053,True,864259063712902,-97.45,0.0,6,48.0,Chevron-Carlsbad,,2024-10-02 07:57:38.053,1727855857851.0,2024-06-27 17:20:14.052,2024-06-27
3d90a8f0-34aa-11ef-a9f6-c90f2ddade4f,864259063711516,TEK,12500.0,200.0,,CORROSION INHIBITOR,2024-06-27 23:40:06.450,CRW9318,Chevron MCBU,100.0,1000.0,28,CHEVRON,1723665633747.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063711516,,1.0,12000.0,200.0,Viper 403H,34,0.0,2024-08-15 08:00:06.701,True,864259063711516,-97.45,0.0,6,48.0,Chevron-Carlsbad,,2024-10-02 07:59:47.039,1727855985781.0,2024-06-27 17:25:25.506,2024-06-27
6462f820-19d9-11ef-a9f6-c90f2ddade4f,864259063666397,TEK,9500.0,200.0,,CORROSION INHIBITOR,2024-06-27 23:44:30.833,CRW9318,Chevron MCBU,100.0,1000.0,28,CHEVRON,1721591969554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063666397,,1.0,8500.0,200.0,Viper 401H,34,0.0,2024-07-22 07:58:47.746,True,864259063666397,-97.45,0.0,6,48.0,Chevron-Carlsbad,,2024-10-02 07:56:41.035,1727855800384.0,2024-05-24 14:24:55.591,2024-05-24
3305e670-34be-11ef-a9f6-c90f2ddade4f,864259063713470,TEK,12500.0,200.0,,CORROSION INHIBITOR,2024-06-27 23:23:40.126,CRW9318,Chevron MCBU,100.0,1000.0,28,CHEVRON,1725825605052.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063713470,,1.0,12000.0,200.0,CB SE 31H,34,0.0,2024-09-09 08:00:05.051,True,864259063713470,-97.45,0.0,12,64.0,Chevron-Carlsbad,,2024-10-02 07:59:53.047,1727855992770.0,2024-06-27 19:48:17.805,2024-06-27
42913930-34c5-11ef-a9f6-c90f2ddade4f,864259063711078,TEK,12500.0,200.0,,SCALE INHIBITOR,2024-06-27 23:17:15.535,SCW356,Chevron MCBU,100.0,1000.0,28,CHEVRON,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063711078,,1.0,12000.0,200.0,CB SE 12H,34,0.0,2024-06-27 20:38:50.208,True,864259063711078,-97.45,0.0,16,34.0,Chevron-Carlsbad,,2024-10-02 07:58:50.047,1727855928142.0,2024-06-27 20:38:50.235,2024-06-27
ced45590-71eb-11ef-bdc7-f9c9b5da3899,866088072646217,TEK,12500.0,200.0,,,2024-09-13 16:18:27.410,,,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,866088072646217,,1.0,12000.0,200.0,,34,0.0,2024-09-13 16:18:29.047,True,866088072646217,-97.45,0.0,0,0.0,,,2024-10-02 08:00:29.063,1727856028426.0,2024-09-13 16:18:27.410,2024-09-13
e07aae30-71f4-11ef-bdc7-f9c9b5da3899,0045503-GW,MiradorGateway,,,,,1970-01-01 00:00:00.000,,,,,,,1726249816532.0,,,,,,,,,,,,,,,,,,,2024-09-13 17:50:16.533,False,,,,,,,,2024-09-13 17:39:55.982,1726249192960.0,1970-01-01 00:00:00.000,
e18b8d30-782f-11ef-bdc7-f9c9b5da3899,866088072644980,TEK,12500.0,200.0,1000252800,Corrosion & Scale Inhibitor,2024-09-23 15:30:51.673,SC-1331,Aegis-PB-Diamondback,100.0,1000.0,28,Diamondback,,0.0,0,866088072644980,129600000.0,,1.0,80.0,5000.0,,,Greenwood,,1.0,12000.0,200.0,SOTO 43-7 (ALLOC - 1SH) 2LA / 3LB / 4JM / 5LB / 1LB,34,0.0,2024-09-21 15:40:53.044,True,866088072644980,-97.45,0.0,19,81.0,Aegis-DB-South Midland Basin,,2024-10-02 08:00:23.051,1727856021691.0,2024-09-21 15:40:51.530,2024-09-21
828a9020-7f68-11ef-bdc7-f9c9b5da3899,866088072646977,TEK,12500.0,200.0,,,2024-09-30 20:13:51.571,,,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,866088072646977,,1.0,12000.0,200.0,,34,0.0,2024-09-30 20:13:53.047,True,866088072646977,-97.45,0.0,0,0.0,,,2024-10-02 08:00:23.052,1727856020191.0,2024-09-30 20:13:51.571,2024-09-30
a8ec5950-7f69-11ef-bdc7-f9c9b5da3899,866088072366584,TEK,12500.0,200.0,,,2024-09-30 20:22:05.441,,,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,866088072366584,,1.0,12000.0,200.0,,34,0.0,2024-09-30 20:22:08.044,True,866088072366584,-97.45,0.0,0,0.0,,,2024-10-02 08:00:23.052,1727856021709.0,2024-09-30 20:22:05.441,2024-09-30
67f0d0d1-ff61-11ee-a9f6-c90f2ddade4f,7224188-16,Suspended,9500.0,200.0,,,2024-04-20 22:00:31.745,,,100.0,1000.0,28,,1727822584286.0,0.0,0,,,,,80.0,5000.0,,,7224188-16,,1.0,8500.0,200.0,,,,2024-10-01 22:43:04.288,False,7224188-16,-97.45,,0,,,,2024-10-01 22:32:19.970,1727821939441.0,2024-04-20 22:00:31.745,2024-04-20
9913e910-b8d0-11ec-92e3-ed9cae5ba158,2469964-GW,MiradorGateway,,,,,1970-01-01 00:00:00.000,,BPXMC,,,,,1654820342086.0,,,,,,,,,,,,,,,,,,,2022-06-10 00:19:02.086,False,,,,,,BPXMC-Permian,,2022-06-10 00:08:52.118,1654819729714.0,1970-01-01 00:00:00.000,
1d138700-e6b9-11ec-b335-1b21e93a0807,7419675-1,MiradorArchived,,,,,1970-01-01 00:00:00.000,,BPXMC,100.0,1000.0,,,1674591571857.0,0.0,,,,,,80.0,5000.0,,,remove,,,4000.0,,,,,2023-01-24 20:19:31.857,False,remove bad modem STATE AL OLSON 57-T2-6X43 2A B201H Pad I ,,,1,,BPXMC-Permian,,2023-01-24 20:09:15.731,1674590954263.0,2022-09-24 00:28:01.337,2022-06-17
385289e0-3594-11ef-a9f6-c90f2ddade4f,864259063713512,TEK,12500.0,200.0,,H2S Scavenger,2024-06-29 10:34:36.393,PHS 40,Piranha,100.0,1000.0,28,,1725652800463.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Gas Gathering System,,1.0,12000.0,200.0,Waha 10-3 CTB,34,0.0,2024-09-07 07:59:50.040,True,864259063713512,-97.45,0.0,12,61.0,Piranha-VTX,,2024-10-02 07:59:32.041,1727855970582.0,2024-06-28 21:20:18.911,2024-06-28
a0ac29b0-35a8-11ef-a9f6-c90f2ddade4f,864259063713736,TEK,12500.0,200.0,,H2S Scavenger,2024-06-29 10:43:13.919,PHS 40,Piranha,100.0,1000.0,28,,1722369629554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Gas Gathering System,,1.0,12000.0,200.0,Ranger C4-7H South Oil CTB,34,0.0,2024-07-31 08:00:07.611,True,864259063713736,-97.45,0.0,12,64.0,Piranha-VTX,,2024-10-02 07:59:41.042,1727855978779.0,2024-06-28 23:46:23.924,2024-06-28
28522b30-35ae-11ef-a9f6-c90f2ddade4f,864259063626094,TEK,12500.0,200.0,,H2S Scavenger,2024-06-29 10:44:44.998,PHS 40,Piranha,100.0,1000.0,28,VTX Energy,1720814429554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Gas Gathering System,,1.0,12000.0,200.0,Lincoln 4-1-4307H CTB,34,0.0,2024-07-13 08:00:09.429,True,864259063626094,-97.45,0.0,22,51.0,Piranha-VTX,,2024-10-02 07:59:20.052,1727855958358.0,2024-06-29 00:25:59.022,2024-06-29
96048770-355b-11ef-a9f6-c90f2ddade4f,864259063652421,TEK,12500.0,200.0,,,2024-06-28 14:34:54.862,,,100.0,1000.0,28,,1720814429554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063652421,,1.0,12000.0,200.0,,34,0.0,2024-07-13 08:00:10.358,True,864259063652421,-97.45,0.0,0,0.0,,,2024-10-02 07:59:29.037,1727855968580.0,2024-06-28 14:34:54.862,2024-06-28
3ba0cd60-36fb-11ef-a9f6-c90f2ddade4f,864259063624792,TEK,12500.0,200.0,,Corrosion/Scale Combo,2024-07-03 19:22:40.580,PCC 328,Piranha,100.0,1000.0,28,VTX Energy,1720036829554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,4238939869,Redfish CTB,,1.0,12000.0,200.0,Redfish Unit 12A #12H,34,0.0,2024-07-04 08:00:16.677,True,864259063624792,-97.45,0.0,22,57.0,Piranha-VTX,,2024-10-02 07:59:56.048,1727855995850.0,2024-06-30 16:10:13.817,2024-06-30
e8a5bd20-36f8-11ef-a9f6-c90f2ddade4f,864259063712324,TEK,12500.0,200.0,,Corrosion/Scale Combo,2024-07-14 20:34:02.980,PCC 328,Piranha,100.0,1000.0,28,VTX Energy,1720036829554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Redfish CTB,,1.0,12000.0,200.0,Redfish Unit 12A #61H,34,0.0,2024-07-04 08:00:28.386,True,864259063712324,-97.45,0.0,12,63.0,Piranha-VTX,,2024-10-02 08:00:38.051,1727856037060.0,2024-06-30 15:53:35.511,2024-06-30
243ebdf0-36ef-11ef-a9f6-c90f2ddade4f,864259063662305,TEK,12500.0,200.0,,Corrosion/Scale Combo,2024-07-14 19:55:27.463,PCC 328,Piranha,100.0,1000.0,28,,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Redfish CTB,,1.0,12000.0,200.0,Redfish Unit 12A #62H,34,0.0,2024-06-30 14:43:40.586,True,864259063662305,-97.45,0.0,12,62.0,Piranha-VTX,,2024-10-02 07:58:35.049,1727855914098.0,2024-06-30 14:43:40.646,2024-06-30
45bd03b0-36f4-11ef-a9f6-c90f2ddade4f,864259063706565,TEK,12500.0,200.0,,Acid Surfactant,2024-07-03 19:22:59.908,PXP 925,Piranha,100.0,1000.0,28,VTX Energy,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Water Gathering System,,1.0,12000.0,200.0,Snook/Tarpon SWD Facility Outlet,34,0.0,2024-06-30 15:20:24.245,True,864259063706565,-97.45,0.0,19,83.0,Piranha-VTX,,2024-10-02 07:59:02.051,1727855940546.0,2024-06-30 15:20:24.300,2024-06-30
58a35790-dcc2-11ee-a08a-af4e179c51e0,8894773-1,Mirador2MiniBatch,9500.0,200.0,,Biocide,2024-07-10 16:31:23.712,BioSuite GQ510X,WES,100.0,1000.0,28,,0.0,0.0,true,,,,,80.0,5000.0,,,Teebox 1 SWD,,,8500.0,,Post Desander,,,2024-09-10 02:57:07.976,True,8894773-1,-97.45,,19,,WES-Permian,,2024-10-02 19:23:22.979,1727897001023.0,2024-03-07 20:36:16.491,2024-03-07
6608f440-45fd-11ef-a9f6-c90f2ddade4f,864259063711425,TEK,12500.0,200.0,1425,Hydrate Inhibitor,2024-07-22 23:08:36.926,Methanol,Piranha,100.0,1000.0,28,,1727726460963.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Colorado Highland Field,,1.0,12000.0,200.0,Salt Ranch Generator,34,0.0,2024-09-30 20:01:00.966,False,864259063711425,-97.45,0.0,1,44.0,Piranha-Rockies,,2024-09-29 08:00:23.050,1727596820600.0,2024-07-19 18:33:31.329,2024-07-19
8a2beb60-48fb-11ef-a9f6-c90f2ddade4f,864259063634007,TEK,12500.0,200.0,,Combination Chemical ,2024-07-23 20:10:15.551,WCW6400,WES,25.0,1000.0,28,,1722888149554.0,0.0,0,,129600000.0,,1.0,15.0,5000.0,,,PI TK 100,,1.0,12000.0,200.0,COSF Oil Inlet,34,0.0,2024-08-05 21:00:28.066,True,864259063634007,-97.45,0.0,45,40.0,WES-DJ,,2024-10-02 07:58:59.051,1727855936545.0,2024-07-23 13:57:46.449,2024-07-23
81f4b1a0-5f0f-11ef-bdc7-f9c9b5da3899,866088072638438,TEK,12500.0,200.0,79,Methanol,2024-09-27 19:37:37.641,Methanol,Imperative Permian,100.0,1000.0,28,,,0.0,0,8000122300,129600000.0,,1.0,80.0,5000.0,,,866088072638438,,1.0,12000.0,200.0,MABEE C H CTB SCRUBBER,34,0.0,2024-08-20 16:16:11.052,True,866088072638438,-97.45,0.0,44,0.0,Imperative-DB-Diamondback,,2024-10-02 08:00:35.054,1727856034861.0,2024-08-20 16:16:08.367,2024-08-20
cd0d5650-491c-11ef-a9f6-c90f2ddade4f,864259063662131,TEK,12500.0,200.0,,Iron Control,2024-08-01 17:18:07.669,PFC 521,Piranha,100.0,1000.0,28,,1722801690213.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Water Gathering System,,1.0,12000.0,200.0,Waterbuck 8 #1SW SWD (Inlet),34,0.0,2024-08-05 08:00:27.084,True,864259063662131,-97.45,0.0,12,66.0,Piranha-VTX,,2024-10-02 08:00:38.051,1727856036159.0,2024-07-23 17:55:52.097,2024-07-23
2cf9b810-4927-11ef-a9f6-c90f2ddade4f,864259063711847,TEK,12500.0,200.0,,,2024-07-23 19:10:08.047,,Piranha,100.0,1000.0,28,,1722888031886.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,864259063711847,,1.0,12000.0,200.0,Razor 25M,34,0.0,2024-08-05 21:00:35.421,True,864259063711847,-97.45,0.0,43,33.0,Piranha-Rockies,,2024-10-02 07:59:56.047,1727855993815.0,2024-07-23 19:10:08.047,2024-07-23
7a320fb0-dcd5-11ee-a08a-af4e179c51e0,8901206-1,Mirador2Daisy,9500.0,200.0,,Iron Control,2024-07-10 16:33:40.952,FESD11088A,WES,100.0,1000.0,28,,1727879226098.0,0.0,,,,,,80.0,5000.0,,,Bronco 1 SWD,,,8500.0,,Inlet,,,2024-10-02 14:27:37.561,True,8901206-1,-97.45,,19,,WES-Permian,,2024-10-02 19:22:37.961,1727896957449.0,2024-03-07 22:53:13.183,2024-03-07
7c71ac80-46ee-11ef-a9f6-c90f2ddade4f,2703721-2,Mirador2VSP,10500.0,200.0,,Corrosion Inhibitor,2024-07-20 23:27:08.741,CIW2519,Chevron-Carlsbad,100.0,1000.0,28,,1723925102653.0,0.0,0,,,,,80.0,5000.0,,,DR Pad 40,,1.0,12000.0,200.0,DR 402WA,,,2024-08-17 20:07:17.357,True,2703721-2,-97.45,,12,,Chevron-Carlsbad-Innospec,,2024-10-02 19:22:58.973,1727896978818.0,2024-07-20 23:19:17.795,2024-07-20
5858d220-36f8-11ef-a9f6-c90f2ddade4f,864259063634874,TEK,12500.0,200.0,,Corrosion/Scale Combo,2024-07-11 14:26:02.490,PCC 328,Piranha,100.0,1000.0,28,VTX Energy,1726902035242.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Redfish CTB,,1.0,12000.0,200.0,Redfish Unit 12A #11H,34,0.0,2024-10-01 19:50:20.056,True,864259063634874,-97.45,0.0,22,57.0,Piranha-VTX,,2024-10-02 08:00:20.053,1727856019071.0,2024-06-30 15:49:33.440,2024-06-30
f3733680-36fb-11ef-a9f6-c90f2ddade4f,864259063712274,TEK,12500.0,200.0,,Corrosion/Scale Combo,2024-07-14 20:35:01.994,PCC 328,Piranha,100.0,1000.0,28,VTX Energy,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Redfish CTB,,1.0,12000.0,200.0,Redfish Unit 12A #32H,34,0.0,2024-06-30 16:15:22.114,True,864259063712274,-97.45,0.0,22,57.0,Piranha-VTX,,2024-10-02 07:59:41.042,1727855980811.0,2024-06-30 16:15:22.193,2024-06-30
514a3150-36fc-11ef-a9f6-c90f2ddade4f,864259063609207,TEK,12500.0,200.0,,Corrosion/Scale Combo,2024-07-03 19:23:27.494,PCC 328,Piranha,100.0,1000.0,28,VTX Energy,1720814429554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,4238939870,Redfish CTB,,1.0,12000.0,200.0,Redfish Unit 12A #13H,34,0.0,2024-07-13 07:59:55.332,True,864259063609207,-97.45,0.0,12,63.0,Piranha-VTX,,2024-10-02 07:57:44.048,1727855861860.0,2024-06-30 16:17:59.671,2024-06-30
11fa8df0-3702-11ef-a9f6-c90f2ddade4f,864259063692161,TEK,12500.0,200.0,,Corrosion/Scale Combo Gas Lift,2024-07-11 14:28:18.103,PCC 125,Piranha,100.0,1000.0,28,VTX Energy,1723060840720.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Marlin 11 Oil CTB,,1.0,12000.0,200.0,BARRACUDA UNIT 2 #11H,34,0.0,2024-08-08 08:00:11.143,True,864259063692161,-97.45,0.0,22,57.0,Piranha-VTX,,2024-10-02 07:59:59.051,1727855998835.0,2024-06-30 16:59:10.351,2024-06-30
49943350-3708-11ef-a9f6-c90f2ddade4f,864259063708835,TEK,12500.0,200.0,,Corrosion/Scale Combo Gas Lift,2024-07-03 19:22:50.199,PCC 125,Piranha,100.0,1000.0,28,VTX Energy,1725393593863.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Marlin 11 Oil CTB,,1.0,12000.0,200.0,BARRACUDA UNIT 2 #12H,34,0.0,2024-09-04 07:59:29.044,True,864259063708835,-97.45,0.0,12,63.0,Piranha-VTX,,2024-10-02 07:58:59.051,1727855938596.0,2024-06-30 17:43:40.641,2024-06-30
89f064b0-3702-11ef-a9f6-c90f2ddade4f,864259063710732,TEK,12500.0,200.0,,Corrosion/Scale Combo,2024-07-03 19:22:00.987,PCC 328,Piranha,100.0,1000.0,28,VTX Energy,1720036829554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Marlin 11 Oil CTB,,1.0,12000.0,200.0,BARRACUDA UNIT 2 #31H,34,0.0,2024-07-04 08:00:09.991,True,864259063710732,-97.45,0.0,12,63.0,Piranha-VTX,,2024-10-02 07:57:38.053,1727855855816.0,2024-06-30 17:02:31.987,2024-06-30
f4df2c20-3707-11ef-a9f6-c90f2ddade4f,864259063710245,TEK,12500.0,200.0,,Corrosion/Scale Combo Gas Lift,2024-09-23 23:21:54.446,PCC 125,Piranha,100.0,1000.0,28,VTX Energy,,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Marlin 11 Oil CTB,,1.0,12000.0,200.0,BARRACUDA UNIT 2 #32H,34,0.0,2024-06-30 17:41:18.480,True,864259063710245,-97.45,0.0,12,62.0,Piranha-VTX,,2024-10-02 07:58:20.042,1727855898534.0,2024-06-30 17:41:18.754,2024-06-30
bfd35530-370f-11ef-a9f6-c90f2ddade4f,864259063711854,TEK,12500.0,200.0,,Corrosion/Scale Combo,2024-07-03 19:22:30.846,PCC 328,Piranha,100.0,1000.0,28,VTX Energy,1720900829554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Marlin 11 Oil CTB,,1.0,12000.0,200.0,BARRACUDA UNIT 2 #15H,34,0.0,2024-07-14 08:00:11.561,True,864259063711854,-97.45,0.0,12,60.0,Piranha-VTX,,2024-10-02 07:59:38.052,1727855975781.0,2024-06-30 18:37:05.487,2024-06-30
94356570-370b-11ef-a9f6-c90f2ddade4f,864259063704776,TEK,12500.0,200.0,,Corrosion/Scale Combo,2024-07-14 20:38:54.300,PCC 328,Piranha,100.0,1000.0,28,VTX Energy,1722888031886.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Marlin 11 Oil CTB,,1.0,12000.0,200.0,BARRACUDA UNIT 2 #33H,34,0.0,2024-08-05 21:00:28.093,True,864259063704776,-97.45,0.0,12,63.0,Piranha-VTX,,2024-10-02 07:59:38.051,1727855977810.0,2024-06-30 18:07:14.307,2024-06-30
bd9b0050-372e-11ef-a9f6-c90f2ddade4f,864259063628074,TEK,12500.0,200.0,,Iron Control,2024-07-09 20:01:29.702,PFC 615,Piranha,100.0,1000.0,28,VTX Energy,1727467312870.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Water Gathering System,,1.0,12000.0,200.0,WBR 14 SWD Inlet,34,0.0,2024-09-27 20:01:52.872,False,864259063628074,-97.45,0.0,19,83.0,Piranha-VTX,,2024-09-26 08:01:29.053,1727337687947.0,2024-06-30 22:18:56.244,2024-06-30
c17f83f0-3722-11ef-a9f6-c90f2ddade4f,864259063709544,TEK,12500.0,200.0,,Iron Control,2024-07-02 01:36:58.641,PFC 615,Piranha,100.0,1000.0,28,VTX Energy,1721246429554.0,0.0,0,,129600000.0,,1.0,80.0,5000.0,,,Water Gathering System,,1.0,12000.0,200.0,WBR 1 SWD Inlet,34,0.0,2024-07-18 08:00:01.561,True,864259063709544,-97.45,0.0,19,83.0,Piranha-VTX,,2024-10-02 07:58:17.044,1727855894337.0,2024-06-30 20:53:08.789,2024-06-30
