readAttrs,readTs,entityId.entityType,entityId.id,latest.ENTITY_FIELD.name.ts,latest.ENTITY_FIELD.name.value,latest.ENTITY_FIELD.type.ts,latest.ENTITY_FIELD.type.value,latest.ATTRIBUTE.SP_LowVoltage.ts,latest.ATTRIBUTE.SP_LowVoltage.value,latest.ATTRIBUTE.SP_High_Injection_Rate.ts,latest.ATTRIBUTE.SP_High_Injection_Rate.value,latest.ATTRIBUTE.CorpID.ts,latest.ATTRIBUTE.CorpID.value,latest.ATTRIBUTE.ChemicalType.ts,latest.ATTRIBUTE.ChemicalType.value,latest.ATTRIBUTE.ProductName.ts,latest.ATTRIBUTE.ProductName.value,latest.ATTRIBUTE.Customer.ts,latest.ATTRIBUTE.Customer.value,latest.ATTRIBUTE.SP_LowLevel.ts,latest.ATTRIBUTE.SP_LowLevel.value,latest.ATTRIBUTE.SP_LowPress.ts,latest.ATTRIBUTE.SP_LowPress.value,latest.ATTRIBUTE.Latitude.ts,latest.ATTRIBUTE.Latitude.value,latest.ATTRIBUTE.WellOperator.ts,latest.ATTRIBUTE.WellOperator.value,latest.ATTRIBUTE.inactivityAlarmTime.ts,latest.ATTRIBUTE.inactivityAlarmTime.value,latest.ATTRIBUTE.SP_LowInjectRate.ts,latest.ATTRIBUTE.SP_LowInjectRate.value,latest.ATTRIBUTE.Disable_RealTime_Emails.ts,latest.ATTRIBUTE.Disable_RealTime_Emails.value,latest.ATTRIBUTE.FacilityID.ts,latest.ATTRIBUTE.FacilityID.value,latest.ATTRIBUTE.inactivityTimeout.ts,latest.ATTRIBUTE.inactivityTimeout.value,latest.ATTRIBUTE.CostCenter.ts,latest.ATTRIBUTE.CostCenter.value,latest.ATTRIBUTE.sg.ts,latest.ATTRIBUTE.sg.value,latest.ATTRIBUTE.SP_LoLoLevel.ts,latest.ATTRIBUTE.SP_LoLoLevel.value,latest.ATTRIBUTE.SP_HighPress.ts,latest.ATTRIBUTE.SP_HighPress.value,latest.ATTRIBUTE.UntiNo.ts,latest.ATTRIBUTE.UntiNo.value,latest.ATTRIBUTE.APINo.ts,latest.ATTRIBUTE.APINo.value,latest.ATTRIBUTE.WellName.ts,latest.ATTRIBUTE.WellName.value,latest.ATTRIBUTE.LeaseNo.ts,latest.ATTRIBUTE.LeaseNo.value,latest.ATTRIBUTE.SP_LowPumpConstant.ts,latest.ATTRIBUTE.SP_LowPumpConstant.value,latest.ATTRIBUTE.SP_MaxCurrent.ts,latest.ATTRIBUTE.SP_MaxCurrent.value,latest.ATTRIBUTE.SP_HighLevel.ts,latest.ATTRIBUTE.SP_HighLevel.value,latest.ATTRIBUTE.InjectionPoint.ts,latest.ATTRIBUTE.InjectionPoint.value,latest.ATTRIBUTE.ProdType.ts,latest.ATTRIBUTE.ProdType.value,latest.ATTRIBUTE.sensortype.ts,latest.ATTRIBUTE.sensortype.value,latest.ATTRIBUTE.active.ts,latest.ATTRIBUTE.active.value,latest.ATTRIBUTE.MiradorSerialNo.ts,latest.ATTRIBUTE.MiradorSerialNo.value,latest.ATTRIBUTE.Longitude.ts,latest.ATTRIBUTE.Longitude.value,latest.ATTRIBUTE.Offset.ts,latest.ATTRIBUTE.Offset.value,latest.ATTRIBUTE.tanktype.ts,latest.ATTRIBUTE.tanktype.value,latest.ATTRIBUTE.TankHeight.ts,latest.ATTRIBUTE.TankHeight.value,latest.ATTRIBUTE.Area.ts,latest.ATTRIBUTE.Area.value,latest.ATTRIBUTE.variance.ts,latest.ATTRIBUTE.variance.value,latest.ATTRIBUTE.lastActivityTime.ts,latest.ATTRIBUTE.lastActivityTime.value,latest.ATTRIBUTE.actdate.ts,latest.ATTRIBUTE.actdate.value
True,True,DEVICE,cca41d70-e625-11ee-a9f6-c90f2ddade4f,1727897178968,6536756-2,1727897178968,Mirador2Daisy,1710876051705,9500,1710876051705,200,1712238784624,4238935366,1712255110039,Triple Combo,1712255110046,SICI32540A,1727884852539,Chevron MCBU,1710876051705,100,1710876051705,1000,1712255110043,31.34004,1710876051705,,1726784851902,1726784851900,1710876051705,0,1710876051705,0,1712255110056,,0,,1712255110040,BCQV2AQ30,0,,1710876051705,80,1710876051705,5000,1710876051705,,1712255110057,4238935366,1712255109850,Pecos North,1710876051705,,1710876051705,0,1710876051705,8500,0,,1712255110042,CALAMITY JANE 2133H,0,,0,,1726784851902,false,1710876051705,6536756-2,1712255109873,-103.33119,0,,1712239182209,4,0,,1727884852539,Chevron-Pecos,0,,1726784212968,1726784212744,1710876051705,2024-03-19
True,True,DEVICE,ebd892d0-d5da-11ee-a08a-af4e179c51e0,1727897178968,2704000-6,1727897178968,Suspended,1709084673184,9500,1709084673184,200,0,,1712670678349,Triple Combo,1712670711926,SICI32540A,1727884859501,Chevron MCBU,1709084673184,100,1709084673184,1000,1709084673184,28,1709084673184,,1710279411106,1710279411106,1709084673184,0,0,,0,,0,,1709084673184,,0,,1709084673184,80,1709084673184,5000,1709084673184,,1709084673184,,1709084673184,2704000-6,1709084673184,,0,,1709084673184,8500,0,,1712250063574,Pending Data,0,,0,,1710279411106,false,1709084673184,2704000-6,1709084673184,-97.45,0,,1709084673184,0,0,,1727884859501,Chevron-Pecos,0,,1710278802190,1710278799467,1709084673184,2024-02-28
True,True,DEVICE,061f5930-ebc0-11ee-a9f6-c90f2ddade4f,1727897178968,3135685,1727897178968,EdgeLight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1711565789555,1711565789554,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1711565789555,false,0,,0,,0,,0,,0,,0,,0,,1711565170037,1711565170026,0,
True,True,DEVICE,d9a613a0-1868-11ef-a9f6-c90f2ddade4f,1727897178968,864259063687088,1727897178968,TEK,1716402407972,9500,1716402407972,200,0,,1716523675835,CI/SI,1716523675835,CSW 9527,1727884855189,Innospec,1716402407972,100,1716402407972,1000,1716402407972,28,1716402407972,,1718308829556,1718308829554,1716402407972,0,1716402407972,0,1716402407972,,1716402407972,129600000,1716402407972,,1716402407972,1,1716402407972,80,1716402407972,5000,1716402407972,,1716402407972,,1716524107390,Wolf North,1716402407972,,1716402407972,1,1716402407972,8500,1716402407972,200,1716523675835,Marsh 122 (2),1727855928490,34,1716402407972,0,1718352003534,true,1716402407972,864259063687088,1716402407972,-97.45,1716402407972,0,1716523675835,6,1716523675835,50,1727884855189,Innospec - West Texas,0,,1727855933038,1727855930127,1716402407972,2024-05-22
True,True,DEVICE,773040e0-fb5f-11ee-a9f6-c90f2ddade4f,1727897178968,7264895-GW,1727897178968,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726404681092,1726404681091,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726404890408,true,0,,0,,0,,0,,0,,0,,0,,1727897095980,1727897093072,0,
True,True,DEVICE,d40b3f80-454d-11ef-a9f6-c90f2ddade4f,1727897178968,864259063711011,1727897178968,TEK,1721338604545,12500,1721338604545,200,1721685866873,1011,1721688231263,Hydrate Inhibitor,1721688231263,Methanol,1727884854046,Piranha,1721338604545,100,1721338604545,1000,1721338604545,28,1721338604545,,1722801629556,1722801629555,1721338604545,0,1721338604545,0,1721338604545,,1721338604545,129600000,1721338604545,,1721338604545,1,1721338604545,80,1721338604545,5000,0,,1721338604545,,1721693935823,Colorado BAJA Field,1721338604545,,1721338604545,1,1721338604545,12000,1721338604545,200,1721688231263,Tatanka South,1727855932446,34,1721338604545,0,1722844809683,true,1721338604545,864259063711011,1721338604545,-97.45,1721338604545,0,1721688231263,1,1721688231263,44,1727884854046,Piranha-Rockies,0,,1727855933038,1727855932383,1721338604545,2024-07-18
True,True,DEVICE,668229d0-ebd2-11ee-a9f6-c90f2ddade4f,1727897178968,7323469-GW,1727897178968,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925106750,1723925106749,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1723925116082,true,0,,0,,0,,0,,0,,0,,0,,1727897110969,1727897108202,0,
True,True,DEVICE,1e1b9690-4541-11ef-a9f6-c90f2ddade4f,1727897178968,864259063710260,1727897178968,TEK,1721333145349,12500,1721333145349,200,1721685837228,260,1721687301367,Hydrate Inhibitor,1721687301367,Methanol,1727884810305,Piranha,1721333145349,100,1721333145349,1000,1721333145349,28,1721333145349,,1722888031918,1722888031886,1721333145349,0,1721333145349,0,1721333145349,,1721333145349,129600000,1721333145349,,1721333145349,1,1721333145349,80,1721333145349,5000,0,,1721333145349,,1721693286367,Colorado BAJA Field,1721333145349,,1721333145349,1,1721333145349,12000,1721333145349,200,1721687301367,Eider North Compressor,1727855996763,34,1721333145349,0,1722891635474,true,1721333145349,864259063710260,1721333145349,-97.45,1721333145349,0,1721694983579,1,1721687301367,44.5,1727884810305,Piranha-Rockies,0,,1727855996048,1727855994779,1721333145349,2024-07-18
True,True,DEVICE,d9b4b770-ec67-11ee-a9f6-c90f2ddade4f,1727897178969,3135040,1727897178969,EdgeLight,1713821243294,11000,1713821238409,200,1713899636192,14463625,1713899603056,Corrosion - Scale Inhibitor,1713899656418,MXC 6-3654B,1727884855239,BPXMC,1713821235996,110,0,,0,,0,,1727809563847,1727809563844,1713821239369,0,0,,0,,0,,0,,0,,1713821236891,55,0,,0,,1713899623385,4238938426,1713900510275,STATE GOODSPEED 57 T3 4X45 W108H,0,,1713821240224,1,1713821241959,13000,1713821232911,200,1713899591701,Cap String,0,,0,,1727809865038,true,1713899646835,3135040,0,,0,,1726761353349,3,0,,1727884855239,BPXMC-Permian,0,,1727897006049,1727897004170,0,
True,True,DEVICE,f9e4ba00-ec66-11ee-a9f6-c90f2ddade4f,1727897178969,3131262,1727897178969,EdgeLight,1714136098486,10500,1714136086084,200,1714240473920,14485870,1714240294801,Corrosion - Scale Inhibitor,1714240283742,MXC 6-3654B,1727884863414,BPXMC,1714136084428,110,0,,0,,0,,1727746501598,1727746501596,1714136087541,0,0,,0,,0,,0,,0,,1714136085093,55,0,,0,,1714240464366,4238938700,1714240256520,STATE CHAMP 56 T3 12X5 W206H,0,,1714136088357,1,1714136103493,10000,1714136082847,200,1714240261277,Cap String,0,,0,,1727747063039,true,0,,0,,0,,1726758108684,3,0,,1727884863414,BPXMC-Permian,0,,1727896916037,1727896913341,0,
True,True,DEVICE,1ac5c440-ec3e-11ee-a9f6-c90f2ddade4f,1727897178969,3135396,1727897178969,EdgeLight,1714399999986,10500,1714399990580,300,0,,1714399967534,Emulsion Breaker,1723643297067,DMO 8310X,1727884809357,Chevron MCBU,1714399983601,110,0,,0,,0,,1727809623850,1727809623849,1714399993531,0,0,,0,,0,,0,,0,,1714399986124,55,0,,0,,0,,1714589583428,Odessa East/ Violet,0,,1714399994380,1,1714399996186,13500,1714399979167,200,1718641590771,CTB 6 - 1 East,0,,0,,1727809883034,true,0,,0,,0,,1723643274466,12,0,,1727884809357,Chevron-Odessa,0,,1727897045038,1727897044247,0,
True,True,DEVICE,f73f7d20-ebc2-11ee-a9f6-c90f2ddade4f,1727897178969,3133938,1727897178969,EdgeLight,1718303034502,11500,1718303029713,200,1718768164033,42389392500000,1718302933411,H2S Scavenger,1718303021111,HSCV17055A,1727884862773,OXY-Delaware Basin,1718303026932,200,0,,0,,0,,1727747041616,1727747041615,1718303030605,0,0,,0,,0,,0,,0,,1718303027637,150,0,,0,,1718768157251,42389392500000,0,,0,,1718303031565,1,1718303033146,8500,1718303025467,200,1718302926115,LARAMIE STATE 55-4-13-18 A12H,0,,0,,1727747624038,true,0,,0,,0,,1721239997979,19,0,,1727884862773,OXY-TXDB South,0,,1727897114038,1727897112643,0,
True,True,DEVICE,73a1d9c0-eb97-11ee-a9f6-c90f2ddade4f,1727897178969,2701691-1,1727897178969,Mirador2Daisy,1711542793760,10500,1711474620822,200,0,,1711542829981,Corrosion Inhibitor,1711542829981,CRW9318,1727884831428,Chevron MCBU,1711542793760,110,1711474620822,1000,1711474620822,28,1711474620822,,1723925098400,1723925098400,1711474620822,0,1711474620822,0,1711474620822,,0,,1711474620822,,0,,1711542793760,55,1711474620822,5000,1711474620822,,1711474620822,,1712260140307,Odessa Central,1711474620822,,1711474620822,1,1711542793760,13000,1711474620822,200,1726511694475,Scharbauer Jr 306 LS,0,,0,,1723925211044,true,1711474620822,2701691-1,1711474620822,-97.45,0,,1726511685041,12,0,,1727884831428,Chevron-Odessa,0,,1727896933963,1727896931859,1711474620822,2024-03-26
True,True,DEVICE,e4f87640-ec3e-11ee-a9f6-c90f2ddade4f,1727897178969,3099956,1727897178969,EdgeLight,1719202849914,10500,1719202849914,200,0,,1719202853822,Emulsion Breaker,1719202853822,DMO46X,1727884858146,Chevron MCBU,1719202849914,150,0,,0,,0,,1727809623849,1727809623849,1719202849914,0,0,,0,,0,,0,,0,,1719202849914,55,0,,0,,0,,1719406150412,Sec. 9 CTB,0,,1719202849914,1,1719202849914,12500,1719202849914,200,1727362058147,Train 1 Common Production,0,,0,,1727809868053,true,0,,0,,0,,0,,1719202853822,19,1727884858146,Chevron-Carlsbad,0,,1727897027041,1727897026695,0,
True,True,DEVICE,afaee620-ec5e-11ee-a9f6-c90f2ddade4f,1727897178969,3130132,1727897178969,EdgeLight,1719202910257,10500,1719202910257,200,0,,1719202887343,Emulsion Breaker,1719202887343,DMO46X,1727884845804,Chevron MCBU,1719202910257,150,0,,0,,0,,1727770922383,1727770922380,1719202910257,0,0,,0,,0,,0,,0,,1719202910257,55,0,,0,,0,,1719406166222,Sec. 9 CTB,0,,1719202910257,1,1719202910257,12500,1719202910257,200,1727362036299,Train 2 Common Production,0,,0,,1727772449058,true,0,,0,,0,,1727362023397,19,0,,1727884845804,Chevron-Carlsbad,0,,1727896994033,1727896993800,0,
True,True,DEVICE,6e90f590-f5df-11ee-a9f6-c90f2ddade4f,1727897178969,6513508-1,1727897178969,Mirador2Daisy,1712605047713,9500,1712605047713,200,1715287935650,20186303,1715265271012,Corrosion - Scale Inhibitor,1715265287660,MXC 6-3654B,1727884829981,BPXMC,1712605047713,100,1712605047713,1000,1712605047713,28,1712605047713,,1727090320918,1727090320917,1712605047713,0,1712605047713,0,1712605047713,,0,,1712605047713,,0,,1712605047713,80,1712605047713,5000,1712605047713,,1715287880063,4238940546,1715287861144,STATE BARLOW 57-T2-47X35 C W103H,1712605047713,,1712605047713,1,1712605047713,8500,1712605047713,200,1715265257285,Cap String,0,,0,,1727114970189,true,1712605047713,6513508-1,1712605047713,-97.45,0,,1715287977424,12,0,,1727884829981,BPXMC-Permian,0,,1727897071984,1727897071857,1712605047713,2024-04-08
True,True,DEVICE,18d81790-eb9a-11ee-a9f6-c90f2ddade4f,1727897178969,7415307-1,1727897178969,Mirador2Daisy,1711543449424,10500,1711475756975,200,0,,1711543450264,Corrosion Inhibitor,1711543450264,CRW9318,1727884809047,Chevron MCBU,1711543449424,110,1711475756975,1000,1711475756975,28,1711475756975,,1723925101865,1723925101865,1711475756975,0,1711475756975,0,1711475756975,,0,,1711475756975,,0,,1711543449424,55,1711475756975,5000,1711475756975,,1711475756975,,1712260155584,Odessa Central,1711475756975,,1711475756975,1,1711543449424,13000,1711475756975,200,1726511676757,Scharbauer Jr 305 US,0,,0,,1723925319956,true,1711475756975,7415307-1,1711475756975,-97.45,0,,1726511665307,12,0,,1727884809047,Chevron-Odessa,0,,1727897026966,1727897025132,1711475756975,2024-03-26
True,True,DEVICE,5971c2e0-ec5f-11ee-a9f6-c90f2ddade4f,1727897178969,3133037,1727897178969,EdgeLight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1721737349870,1721737349868,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1721737349870,false,0,,0,,0,,0,,0,,0,,0,,1721736708583,1721736708569,0,
True,True,DEVICE,48c69550-ec65-11ee-a9f6-c90f2ddade4f,1727897178969,3135669,1727897178969,EdgeLight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1711563629554,1711563629554,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1711563629555,false,0,,0,,0,,0,,0,,0,,0,,1711563025214,1711563025210,0,
True,True,DEVICE,047ffca0-ec66-11ee-a9f6-c90f2ddade4f,1727897178969,3131148,1727897178969,EdgeLight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1711563989555,1711563989554,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1711563989555,false,0,,0,,0,,0,,0,,0,,0,,1711563340158,1711563340152,0,
True,True,DEVICE,800ba450-ec66-11ee-a9f6-c90f2ddade4f,1727897178969,3135511,1727897178969,EdgeLight,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1711564169555,1711564169554,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1711564169555,false,0,,0,,0,,0,,0,,0,,0,,1711563547440,1711563547433,0,
True,True,DEVICE,1f813100-ec60-11ee-a9f6-c90f2ddade4f,1727897178969,3127088,1727897178969,EdgeLight,1714400069380,10500,1714400061681,200,0,,1721136596601,Demulsifier,1723643349079,DMO8310U,1727884810906,Chevron MCBU,1714400060041,110,0,,0,,0,,1727872265873,1727872265872,1714400065456,0,0,,0,,0,,0,,0,,1714400060514,55,0,,0,,0,,1714589567798,Odessa East/ Violet,0,,1714400066356,1,1714400067951,13500,1714400058465,200,1718641613152,CTB 6 - 2 West,0,,0,,1727872379036,true,0,,0,,0,,1723643336420,12,0,,1727884810906,Chevron-Odessa,0,,1727897024051,1727897023709,0,
True,True,DEVICE,7292af40-ec3d-11ee-a9f6-c90f2ddade4f,1727897178969,3131296,1727897178969,EdgeLight,1714502343013,11500,1714502343013,200,1714502325586,4230136221,1725662027671,Scale & Corrosion Inhibitor ,1725393350241,Scale & Corrosion Inhibitor,1727884831198,OXY-Delaware Basin,1714502343013,200,0,,1725393350241,,0,,1727747041615,1727747041615,1714502343013,0,0,,1725393350241,4230136221,0,,1725393350241,,0,,1714502343013,150,0,,0,,1725393350241,0,1725393350241,NL_NORTH LOVING 2 ROUTE,0,,1714502343013,1,1714502343013,8500,1714502343013,200,1725393350241,PYTHON 54-1-37-48 D 64HA,0,,0,,1727747591033,true,0,,1725393350241,,0,,1714502415476,19,0,,1727884831198,OXY-TXDB North,0,,1727896898034,1727896895853,0,
True,True,DEVICE,80879440-ec28-11ee-a9f6-c90f2ddade4f,1727897178969,3132146,1727897178969,EdgeLight,1714501331536,11500,1714501331536,200,1714502283196,4230136219,1725662025372,Scale & Corrosion Inhibitor ,1725393348755,Scale & Corrosion Inhibitor,1727884834944,OXY-Delaware Basin,1714501331536,200,0,,1725393348755,,0,,1727762582109,1727762582108,1714501331536,0,0,,1725393348869,4230136219,0,,1725393348756,,0,,1714501331536,150,0,,0,,1725393348756,0,1725393348965,NL_NORTH LOVING 2 ROUTE,0,,1714501331536,1,1714501331536,8500,1714501331536,200,1725393348868,PYTHON 54-1-37-48 C 63HA,0,,0,,1727762582109,false,0,,1725393348868,,0,,1714502406830,19,0,,1727884834944,OXY-TXDB North,0,,1727761970043,1727761969004,0,
True,True,DEVICE,b0e79df0-ec42-11ee-a9f6-c90f2ddade4f,1727897178969,3131312,1727897178969,EdgeLight,1714502400817,11500,1714502400817,200,1714502381722,4230136223,1725662029871,Scale & Corrosion Inhibitor ,1725393350241,Scale & Corrosion Inhibitor,1727884845917,OXY-Delaware Basin,1714502400817,200,0,,1725393350241,,0,,1727816164071,1727816164070,1714502400817,0,0,,1725393350241,4230136223,0,,1725393350241,,0,,1714502400817,150,0,,0,,1725393350241,0,1725393350240,NL_NORTH LOVING 2 ROUTE,0,,1714502400817,1,1714502400817,8500,1714502400817,200,1725393350240,PYTHON 54-1-37-48 E 65HA,0,,0,,1727816723039,true,0,,1725393350241,,0,,1714502410615,19,0,,1727884845917,OXY-TXDB North,0,,1727897144057,1727897143019,0,
True,True,DEVICE,4d49afa0-ec69-11ee-a9f6-c90f2ddade4f,1727897178969,3131064,1727897178969,EdgeLight,1714502528896,11500,1714502528896,200,1714502514466,4230136225,1725662032261,Scale & Corrosion Inhibitor ,1725393348425,Corrosion Inhibitor,1727884821927,OXY-Delaware Basin,1714502528896,200,0,,1725393348425,,0,,1727747221622,1727747221622,1714502528896,0,0,,1725393348425,4230136225,0,,1725393348477,,0,,1714502528896,150,0,,0,,1725393348424,0,1725393348424,NL_NORTH LOVING 2 ROUTE,0,,1714502528896,1,1714502528896,8500,1714502528896,200,1725393348424,PYTHON 54-1-37-48 F 66HA,0,,0,,1727748119033,true,0,,1725393348425,,0,,1725401669773,19,0,,1727884821927,OXY-TXDB North,0,,1727897009040,1727897007528,0,
True,True,DEVICE,e073e050-ebc1-11ee-a9f6-c90f2ddade4f,1727897178969,3131239,1727897178969,EdgeLight,1715180361336,11500,1715180351219,200,0,,1727277256594,Scale & Corrosion Inhibitor,1721672701589,SICI32540A,1727884856894,OXY-Delaware Basin,1715180346606,200,0,,0,,0,,1727809623850,1727809623849,1715180352136,0,0,,0,,0,,0,,0,,1715180347471,150,0,,0,,0,,0,,0,,1715180352881,1,1715180359786,8500,1715180340846,200,1715180327824,Gorgon West Unit 61H,0,,0,,1727809871043,true,0,,0,,0,,1715180366656,19,0,,1727884856894,OXY-TXDB North,0,,1727897030033,1727897028914,0,
True,True,DEVICE,e39c76a0-ec68-11ee-a9f6-c90f2ddade4f,1727897178969,3088108,1727897178969,EdgeLight,1715194542776,10500,1715194532294,200,0,,0,,0,,1727884857696,Chevron MCBU,1715194529171,150,0,,0,,0,,1727809623852,1727809623849,1715194533171,0,0,,0,,0,,0,,0,,1715194531056,55,0,,0,,0,,1715194549231,Pecos North,0,,1715194535254,1,1715194536699,8500,1715194526104,200,1715194521851,Worsham Pad 4 Well 43,0,,0,,1727809886051,true,0,,0,,0,,1726858577130,12,0,,1727884857696,Chevron-Pecos,0,,1727896901052,1727896900497,0,
True,True,DEVICE,74d368f0-ec68-11ee-a9f6-c90f2ddade4f,1727897178969,3131197,1727897178969,EdgeLight,1715194786106,10500,1715194750624,200,0,,0,,0,,1727884831786,Chevron MCBU,1715194744440,155,0,,0,,0,,1727809623851,1727809623849,1715194776206,0,0,,0,,0,,0,,0,,1715194747631,55,0,,0,,0,,0,,0,,1715194777869,1,1715194780456,8500,1715194740746,200,1715194722424,Worsham Pad 4 Well 41,0,,0,,1727809925050,true,0,,0,,0,,1715194726714,12,0,,1727884831786,Chevron-Pecos,0,,1727897033047,1727897032554,0,
True,True,DEVICE,f6cbb070-ec35-11ee-a9f6-c90f2ddade4f,1727897178969,3134860,1727897178969,EdgeLight,1715194338116,10500,1715194329764,200,0,,0,,0,,1727884862611,Chevron MCBU,1715194322414,150,0,,0,,0,,1711562309555,1711562309554,1715194330921,0,0,,0,,0,,0,,0,,1715194325784,55,0,,0,,0,,1715194307644,Pecos North,0,,1715194332316,1,1715194335116,8500,1715194318164,200,1715194303471,Worsham Pad 4 Well 42,0,,0,,1711562309555,false,0,,0,,0,,1715194311986,12,0,,1727884862611,Chevron-Pecos,0,,1711561705541,1711561705520,0,
True,True,DEVICE,b7e488c0-ebc0-11ee-a9f6-c90f2ddade4f,1727897178969,3088272,1727897178969,EdgeLight,1715344807544,11500,1715344807544,200,0,,1725661913701,Scale & Corrosion Inhibitor ,1715344808722,SICI10153B,1727884847323,OXY-Delaware Basin,1715344807544,200,0,,0,,0,,1727747881649,1727747881647,1715344807544,0,0,,0,,0,,0,,0,,1715344807544,150,0,,0,,0,,0,,0,,1715344807544,1,1715344807544,8500,1715344807544,200,1715344808722,Threadfin 51-1-47-35 A61H,0,,0,,1727748758045,true,0,,0,,0,,1719863187545,19,0,,1727884847323,OXY-TXDB North,0,,1727897108053,1727897107388,0,
True,True,DEVICE,bdb613d0-fb61-11ee-a9f6-c90f2ddade4f,1727897178969,7383653-GW,1727897178969,MiradorGateway,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726951716795,1726951716794,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1726954254161,true,0,,0,,0,,0,,0,,0,,0,,1727897104983,1727897102695,0,
True,True,DEVICE,0180f5f0-ed41-11ee-a9f6-c90f2ddade4f,1727897178969,0864259063687336,1727897178969,TEK,1711657395056,9500,1711657395056,200,0,,1711983173097,Water,1711983178511,H20123,1727884803593,BPXMC,1711657395056,100,1711657395056,1000,1711657395056,28,1711657395056,,1714161629559,1714161629554,1711657395056,0,1711657395056,0,1711657395056,,1711657395056,129600000,1711657395056,,1711657395056,1,1711657395056,80,1711657395056,5000,1711657395056,,1711657395056,,1718109998267,TRAINING SKID - Radar ,1711657395056,,1711657395056,1,1711657395056,8500,1711657395056,200,1711659284615,Training Skid,1714031999412,34,1711657395056,0,1714161629559,false,1711657395056,864259063687336,1711657395056,-97.45,1711657395056,0,1711657961854,12,1711659153582,66.25,1727884803593,BPXMC-Permian,0,,1714031999372,1714031999348,1711657395056,2024-03-28
True,True,DEVICE,989865e0-f048-11ee-a9f6-c90f2ddade4f,1727897178969,0864259063687294,1727897178969,TEK,1711990508554,9500,1711990508554,200,0,,1712855157145,Phase Separation,1711991069921,MC C-6130,1714399296425,BPXMC,1711990508554,100,1711990508554,1000,1711990508554,28,1711990508554,,1714161629562,1714161629554,1711990508554,0,1711990508554,0,1711990508554,,1711990508554,129600000,1711990508554,,1711990508554,1,1711990508554,80,1711990508554,5000,1711990508554,,0,,1713900614416,STATE CHEVYHAFTUN 56-T2-10X15 SA Well #1H (Temp Trailer),1711990508554,,1711990508554,1,1711990508554,8500,1711990508554,200,1712852159908,Flowline ,1714032002706,34,1711990508554,0,1714161629562,false,1711990508554,864259063687294,1711990508554,-97.45,1711990508554,0,1711990973106,3,1711990951036,37.3,1714399296425,BPXMC-Permian,0,,1714032002663,1714032002645,1711990508554,2024-04-01
True,True,DEVICE,ee086280-1872-11ef-a9f6-c90f2ddade4f,1727897178969,864259063687732,1727897178969,TEK,1716406737251,9500,1716406737251,200,0,,1716523829012,Methanol,1716523829012,MeOH,1727884860154,Innospec,1716406737251,100,1716406737251,1000,1716406737251,28,1716406737251,,1716692729555,1716692729554,1716406737251,0,1716406737251,0,1716406737251,,1716406737251,129600000,1716406737251,,1716406737251,1,1716406737251,80,1716406737251,5000,1716406737251,,1716406737251,,1716524115060,Wolf North,1716406737251,,1716406737251,1,1716406737251,8500,1716406737251,200,1716523829012,Marsh 202/204,1727856062586,34,1716406737251,0,1724090783524,true,1716406737251,864259063687732,1716406737251,-97.45,1716406737251,0,1724091121417,3,1716523829012,39,1727884860154,Innospec - West Texas,0,,1727856068053,1727856065308,1716406737251,2024-05-22
True,True,DEVICE,d37cd850-d656-11ee-a08a-af4e179c51e0,1727897178969,1861900-1,1727897178969,Mirador2Lite,1711722395364,10500,1709137889928,200,0,,1709137889928,,1709137889928,,1727884853986,BPXMC,1711722395364,110,1709137889928,1000,1709137889928,28,1709137889928,,1724123386583,0,1709137889928,0,0,,0,,0,,1709137889928,,0,,1711722395364,55,1709137889928,5000,1709137889928,,1709137889928,,1709137889928,1861900-1,1709137889928,,0,,1711722395364,13000,1711722395364,200,1711722358702,TOLSON 1-36 HC 2-ALT,0,,0,,1724123386583,true,1709137889928,1861900-1,1709137889928,-97.45,0,,1711722358702,3,0,,1727884853986,BPXMC-Haynesville,0,,1727897107977,1727897106599,1709137889928,2024-02-28
